filename,crack,inactive
augmented_images/cell2065_aug_2.png,0,0
augmented_images/cell0897_aug_0.png,1,1
augmented_images/cell0897_aug_1.png,1,1
augmented_images/cell0897_aug_2.png,1,1
augmented_images/cell2125_aug_0.png,0,0
augmented_images/cell2125_aug_1.png,0,0
augmented_images/cell2125_aug_2.png,0,0
augmented_images/cell2450_aug_0.png,0,0
augmented_images/cell2450_aug_1.png,0,0
augmented_images/cell2450_aug_2.png,0,0
augmented_images/cell1301_aug_0.png,0,0
augmented_images/cell1301_aug_1.png,0,0
augmented_images/cell1301_aug_2.png,0,0
augmented_images/cell0370_aug_0.png,1,0
augmented_images/cell0370_aug_1.png,1,0
augmented_images/cell0370_aug_2.png,1,0
augmented_images/cell0922_aug_0.png,0,0
augmented_images/cell0922_aug_1.png,0,0
augmented_images/cell0922_aug_2.png,0,0
augmented_images/cell0257_aug_0.png,1,0
augmented_images/cell0257_aug_1.png,1,0
augmented_images/cell0257_aug_2.png,1,0
augmented_images/cell2005_aug_0.png,0,0
augmented_images/cell2005_aug_1.png,0,0
augmented_images/cell2005_aug_2.png,0,0
augmented_images/cell1075_aug_0.png,1,0
augmented_images/cell1075_aug_1.png,1,0
augmented_images/cell1075_aug_2.png,1,0
augmented_images/cell2389_aug_0.png,0,0
augmented_images/cell2389_aug_1.png,0,0
augmented_images/cell2389_aug_2.png,0,0
augmented_images/cell1719_aug_0.png,0,0
augmented_images/cell1719_aug_1.png,0,0
augmented_images/cell1719_aug_2.png,0,0
augmented_images/cell0711_aug_0.png,0,0
augmented_images/cell0711_aug_1.png,0,0
augmented_images/cell0711_aug_2.png,0,0
augmented_images/cell0692_aug_0.png,0,0
augmented_images/cell0692_aug_1.png,0,0
augmented_images/cell0692_aug_2.png,0,0
augmented_images/cell0710_aug_0.png,0,0
augmented_images/cell0710_aug_1.png,0,0
augmented_images/cell0710_aug_2.png,0,0
augmented_images/cell0574_aug_0.png,0,0
augmented_images/cell0574_aug_1.png,0,0
augmented_images/cell0574_aug_2.png,0,0
augmented_images/cell0944_aug_0.png,0,0
augmented_images/cell0944_aug_1.png,0,0
augmented_images/cell0944_aug_2.png,0,0
augmented_images/cell0074_aug_0.png,0,0
augmented_images/cell0074_aug_1.png,0,0
augmented_images/cell0074_aug_2.png,0,0
augmented_images/cell0509_aug_0.png,0,0
augmented_images/cell0509_aug_1.png,0,0
augmented_images/cell0509_aug_2.png,0,0
augmented_images/cell0443_aug_0.png,1,1
augmented_images/cell0443_aug_1.png,1,1
augmented_images/cell0443_aug_2.png,1,1
augmented_images/cell1397_aug_0.png,0,0
augmented_images/cell1397_aug_1.png,0,0
augmented_images/cell1397_aug_2.png,0,0
augmented_images/cell2086_aug_0.png,0,0
augmented_images/cell2086_aug_1.png,0,0
augmented_images/cell2086_aug_2.png,0,0
augmented_images/cell0544_aug_0.png,0,0
augmented_images/cell0544_aug_1.png,0,0
augmented_images/cell0544_aug_2.png,0,0
augmented_images/cell1525_aug_0.png,0,0
augmented_images/cell1525_aug_1.png,0,0
augmented_images/cell1525_aug_2.png,0,0
augmented_images/cell1997_aug_0.png,0,0
augmented_images/cell1997_aug_1.png,0,0
augmented_images/cell1997_aug_2.png,0,0
augmented_images/cell0317_aug_0.png,1,0
augmented_images/cell0317_aug_1.png,1,0
augmented_images/cell0317_aug_2.png,1,0
augmented_images/cell2474_aug_0.png,0,0
augmented_images/cell2474_aug_1.png,0,0
augmented_images/cell2474_aug_2.png,0,0
augmented_images/cell2073_aug_0.png,0,0
augmented_images/cell2073_aug_1.png,0,0
augmented_images/cell2073_aug_2.png,0,0
augmented_images/cell2056_aug_0.png,0,0
augmented_images/cell2056_aug_1.png,0,0
augmented_images/cell2056_aug_2.png,0,0
augmented_images/cell0867_aug_0.png,1,0
augmented_images/cell0867_aug_1.png,1,0
augmented_images/cell0867_aug_2.png,1,0
augmented_images/cell0847_aug_0.png,0,0
augmented_images/cell0847_aug_1.png,0,0
augmented_images/cell0847_aug_2.png,0,0
augmented_images/cell0992_aug_0.png,0,0
augmented_images/cell0992_aug_1.png,0,0
augmented_images/cell0992_aug_2.png,0,0
augmented_images/cell1322_aug_0.png,0,0
augmented_images/cell1322_aug_1.png,0,0
augmented_images/cell1322_aug_2.png,0,0
augmented_images/cell0455_aug_0.png,1,1
augmented_images/cell0455_aug_1.png,1,1
augmented_images/cell0455_aug_2.png,1,1
augmented_images/cell2478_aug_0.png,0,0
augmented_images/cell2478_aug_1.png,0,0
augmented_images/cell2478_aug_2.png,0,0
augmented_images/cell2194_aug_0.png,0,0
augmented_images/cell2194_aug_1.png,0,0
augmented_images/cell2194_aug_2.png,0,0
augmented_images/cell2549_aug_0.png,0,0
augmented_images/cell2549_aug_1.png,0,0
augmented_images/cell2549_aug_2.png,0,0
augmented_images/cell0795_aug_0.png,0,0
augmented_images/cell0795_aug_1.png,0,0
augmented_images/cell0795_aug_2.png,0,0
augmented_images/cell0859_aug_0.png,1,0
augmented_images/cell0859_aug_1.png,1,0
augmented_images/cell0859_aug_2.png,1,0
augmented_images/cell2360_aug_0.png,0,0
augmented_images/cell2360_aug_1.png,0,0
augmented_images/cell2360_aug_2.png,0,0
augmented_images/cell2491_aug_0.png,0,0
augmented_images/cell2491_aug_1.png,0,0
augmented_images/cell2491_aug_2.png,0,0
augmented_images/cell0610_aug_0.png,0,0
augmented_images/cell0610_aug_1.png,0,0
augmented_images/cell0610_aug_2.png,0,0
augmented_images/cell0807_aug_0.png,0,0
augmented_images/cell0807_aug_1.png,0,0
augmented_images/cell0807_aug_2.png,0,0
augmented_images/cell2577_aug_0.png,0,0
augmented_images/cell2577_aug_1.png,0,0
augmented_images/cell2577_aug_2.png,0,0
augmented_images/cell0281_aug_0.png,1,0
augmented_images/cell0281_aug_1.png,1,0
augmented_images/cell0281_aug_2.png,1,0
augmented_images/cell0001_aug_0.png,1,0
augmented_images/cell0001_aug_1.png,1,0
augmented_images/cell0001_aug_2.png,1,0
augmented_images/cell2042_aug_0.png,1,0
augmented_images/cell2042_aug_1.png,1,0
augmented_images/cell2042_aug_2.png,1,0
augmented_images/cell1967_aug_0.png,0,0
augmented_images/cell1967_aug_1.png,0,0
augmented_images/cell1967_aug_2.png,0,0
augmented_images/cell0157_aug_0.png,0,0
augmented_images/cell0157_aug_1.png,0,0
augmented_images/cell0157_aug_2.png,0,0
augmented_images/cell2248_aug_0.png,0,0
augmented_images/cell2248_aug_1.png,0,0
augmented_images/cell2248_aug_2.png,0,0
augmented_images/cell1144_aug_0.png,0,0
augmented_images/cell1144_aug_1.png,0,0
augmented_images/cell1144_aug_2.png,0,0
augmented_images/cell0504_aug_0.png,0,0
augmented_images/cell0504_aug_1.png,0,0
augmented_images/cell0504_aug_2.png,0,0
augmented_images/cell1821_aug_0.png,0,0
augmented_images/cell1821_aug_1.png,0,0
augmented_images/cell1821_aug_2.png,0,0
augmented_images/cell0283_aug_0.png,1,0
augmented_images/cell0283_aug_1.png,1,0
augmented_images/cell0283_aug_2.png,1,0
augmented_images/cell0141_aug_0.png,1,0
augmented_images/cell0141_aug_1.png,1,0
augmented_images/cell0141_aug_2.png,1,0
augmented_images/cell0951_aug_0.png,0,0
augmented_images/cell0951_aug_1.png,0,0
augmented_images/cell0951_aug_2.png,0,0
augmented_images/cell0930_aug_0.png,0,0
augmented_images/cell0930_aug_1.png,0,0
augmented_images/cell0930_aug_2.png,0,0
augmented_images/cell1819_aug_0.png,0,0
augmented_images/cell1819_aug_1.png,0,0
augmented_images/cell1819_aug_2.png,0,0
augmented_images/cell0035_aug_0.png,1,0
augmented_images/cell0035_aug_1.png,1,0
augmented_images/cell0035_aug_2.png,1,0
augmented_images/cell1610_aug_0.png,0,0
augmented_images/cell1610_aug_1.png,0,0
augmented_images/cell1610_aug_2.png,0,0
augmented_images/cell1700_aug_0.png,0,0
augmented_images/cell1700_aug_1.png,0,0
augmented_images/cell1700_aug_2.png,0,0
augmented_images/cell2424_aug_0.png,0,0
augmented_images/cell2424_aug_1.png,0,0
augmented_images/cell2424_aug_2.png,0,0
augmented_images/cell1464_aug_0.png,0,0
augmented_images/cell1464_aug_1.png,0,0
augmented_images/cell1464_aug_2.png,0,0
augmented_images/cell1739_aug_0.png,0,0
augmented_images/cell1739_aug_1.png,0,0
augmented_images/cell1739_aug_2.png,0,0
augmented_images/cell0719_aug_0.png,0,0
augmented_images/cell0719_aug_1.png,0,0
augmented_images/cell0719_aug_2.png,0,0
augmented_images/cell2112_aug_0.png,0,0
augmented_images/cell2112_aug_1.png,0,0
augmented_images/cell2112_aug_2.png,0,0
augmented_images/cell1288_aug_0.png,0,0
augmented_images/cell1288_aug_1.png,0,0
augmented_images/cell1288_aug_2.png,0,0
augmented_images/cell0258_aug_0.png,0,0
augmented_images/cell0258_aug_1.png,0,0
augmented_images/cell0258_aug_2.png,0,0
augmented_images/cell2504_aug_0.png,0,0
augmented_images/cell2504_aug_1.png,0,0
augmented_images/cell2504_aug_2.png,0,0
augmented_images/cell1805_aug_0.png,0,0
augmented_images/cell1805_aug_1.png,0,0
augmented_images/cell1805_aug_2.png,0,0
augmented_images/cell2192_aug_0.png,0,0
augmented_images/cell2192_aug_1.png,0,0
augmented_images/cell2192_aug_2.png,0,0
augmented_images/cell1467_aug_0.png,0,0
augmented_images/cell1467_aug_1.png,0,0
augmented_images/cell1467_aug_2.png,0,0
augmented_images/cell1602_aug_0.png,0,0
augmented_images/cell1602_aug_1.png,0,0
augmented_images/cell1602_aug_2.png,0,0
augmented_images/cell1726_aug_0.png,0,0
augmented_images/cell1726_aug_1.png,0,0
augmented_images/cell1726_aug_2.png,0,0
augmented_images/cell0621_aug_0.png,0,0
augmented_images/cell0621_aug_1.png,0,0
augmented_images/cell0621_aug_2.png,0,0
augmented_images/cell0026_aug_0.png,1,0
augmented_images/cell0026_aug_1.png,1,0
augmented_images/cell0026_aug_2.png,1,0
augmented_images/cell1520_aug_0.png,0,0
augmented_images/cell1520_aug_1.png,0,0
augmented_images/cell1520_aug_2.png,0,0
augmented_images/cell1867_aug_0.png,0,0
augmented_images/cell1867_aug_1.png,0,0
augmented_images/cell1867_aug_2.png,0,0
augmented_images/cell1940_aug_0.png,0,0
augmented_images/cell1940_aug_1.png,0,0
augmented_images/cell1940_aug_2.png,0,0
augmented_images/cell1537_aug_0.png,0,0
augmented_images/cell1537_aug_1.png,0,0
augmented_images/cell1537_aug_2.png,0,0
augmented_images/cell2082_aug_0.png,0,0
augmented_images/cell2082_aug_1.png,0,0
augmented_images/cell2082_aug_2.png,0,0
augmented_images/cell0209_aug_0.png,0,0
augmented_images/cell0209_aug_1.png,0,0
augmented_images/cell0209_aug_2.png,0,0
augmented_images/cell2035_aug_0.png,0,0
augmented_images/cell2035_aug_1.png,0,0
augmented_images/cell2035_aug_2.png,0,0
augmented_images/cell0426_aug_0.png,1,0
augmented_images/cell0426_aug_1.png,1,0
augmented_images/cell0426_aug_2.png,1,0
augmented_images/cell1448_aug_0.png,0,0
augmented_images/cell1448_aug_1.png,0,0
augmented_images/cell1448_aug_2.png,0,0
augmented_images/cell1285_aug_0.png,0,0
augmented_images/cell1285_aug_1.png,0,0
augmented_images/cell1285_aug_2.png,0,0
augmented_images/cell0193_aug_0.png,0,0
augmented_images/cell0193_aug_1.png,0,0
augmented_images/cell0193_aug_2.png,0,0
augmented_images/cell1020_aug_0.png,0,0
augmented_images/cell1020_aug_1.png,0,0
augmented_images/cell1020_aug_2.png,0,0
augmented_images/cell0765_aug_0.png,0,0
augmented_images/cell0765_aug_1.png,0,0
augmented_images/cell0765_aug_2.png,0,0
augmented_images/cell1076_aug_0.png,0,0
augmented_images/cell1076_aug_1.png,0,0
augmented_images/cell1076_aug_2.png,0,0
augmented_images/cell1252_aug_0.png,0,0
augmented_images/cell1252_aug_1.png,0,0
augmented_images/cell1252_aug_2.png,0,0
augmented_images/cell0790_aug_0.png,1,0
augmented_images/cell0790_aug_1.png,1,0
augmented_images/cell0790_aug_2.png,1,0
augmented_images/cell0928_aug_0.png,0,0
augmented_images/cell0928_aug_1.png,0,0
augmented_images/cell0928_aug_2.png,0,0
augmented_images/cell1473_aug_0.png,0,0
augmented_images/cell1473_aug_1.png,0,0
augmented_images/cell1473_aug_2.png,0,0
augmented_images/cell2140_aug_0.png,0,0
augmented_images/cell2140_aug_1.png,0,0
augmented_images/cell2140_aug_2.png,0,0
augmented_images/cell0424_aug_0.png,1,0
augmented_images/cell0424_aug_1.png,1,0
augmented_images/cell0424_aug_2.png,1,0
augmented_images/cell0747_aug_0.png,0,0
augmented_images/cell0747_aug_1.png,0,0
augmented_images/cell0747_aug_2.png,0,0
augmented_images/cell1316_aug_0.png,0,0
augmented_images/cell1316_aug_1.png,0,0
augmented_images/cell1316_aug_2.png,0,0
augmented_images/cell0286_aug_0.png,1,0
augmented_images/cell0286_aug_1.png,1,0
augmented_images/cell0286_aug_2.png,1,0
augmented_images/cell0027_aug_0.png,1,0
augmented_images/cell0027_aug_1.png,1,0
augmented_images/cell0027_aug_2.png,1,0
augmented_images/cell1170_aug_0.png,0,0
augmented_images/cell1170_aug_1.png,0,0
augmented_images/cell1170_aug_2.png,0,0
augmented_images/cell1427_aug_0.png,0,0
augmented_images/cell1427_aug_1.png,0,0
augmented_images/cell1427_aug_2.png,0,0
augmented_images/cell2277_aug_0.png,0,0
augmented_images/cell2277_aug_1.png,0,0
augmented_images/cell2277_aug_2.png,0,0
augmented_images/cell1198_aug_0.png,0,0
augmented_images/cell1198_aug_1.png,0,0
augmented_images/cell1198_aug_2.png,0,0
augmented_images/cell1426_aug_0.png,0,0
augmented_images/cell1426_aug_1.png,0,0
augmented_images/cell1426_aug_2.png,0,0
augmented_images/cell2078_aug_0.png,0,0
augmented_images/cell2078_aug_1.png,0,0
augmented_images/cell2078_aug_2.png,0,0
augmented_images/cell0581_aug_0.png,0,0
augmented_images/cell0581_aug_1.png,0,0
augmented_images/cell0581_aug_2.png,0,0
augmented_images/cell1428_aug_0.png,0,0
augmented_images/cell1428_aug_1.png,0,0
augmented_images/cell1428_aug_2.png,0,0
augmented_images/cell0375_aug_0.png,1,0
augmented_images/cell0375_aug_1.png,1,0
augmented_images/cell0375_aug_2.png,1,0
augmented_images/cell1347_aug_0.png,0,0
augmented_images/cell1347_aug_1.png,0,0
augmented_images/cell1347_aug_2.png,0,0
augmented_images/cell2151_aug_0.png,0,0
augmented_images/cell2151_aug_1.png,0,0
augmented_images/cell2151_aug_2.png,0,0
augmented_images/cell1508_aug_0.png,0,0
augmented_images/cell1508_aug_1.png,0,0
augmented_images/cell1508_aug_2.png,0,0
augmented_images/cell1727_aug_0.png,0,0
augmented_images/cell1727_aug_1.png,0,0
augmented_images/cell1727_aug_2.png,0,0
augmented_images/cell2084_aug_0.png,0,0
augmented_images/cell2084_aug_1.png,0,0
augmented_images/cell2084_aug_2.png,0,0
augmented_images/cell0721_aug_0.png,0,0
augmented_images/cell0721_aug_1.png,0,0
augmented_images/cell0721_aug_2.png,0,0
augmented_images/cell1535_aug_0.png,0,0
augmented_images/cell1535_aug_1.png,0,0
augmented_images/cell1535_aug_2.png,0,0
augmented_images/cell0517_aug_0.png,1,1
augmented_images/cell0517_aug_1.png,1,1
augmented_images/cell0517_aug_2.png,1,1
augmented_images/cell1162_aug_0.png,0,0
augmented_images/cell1162_aug_1.png,0,0
augmented_images/cell1162_aug_2.png,0,0
augmented_images/cell0329_aug_0.png,0,0
augmented_images/cell0329_aug_1.png,0,0
augmented_images/cell0329_aug_2.png,0,0
augmented_images/cell2059_aug_0.png,0,0
augmented_images/cell2059_aug_1.png,0,0
augmented_images/cell2059_aug_2.png,0,0
augmented_images/cell1360_aug_0.png,0,0
augmented_images/cell1360_aug_1.png,0,0
augmented_images/cell1360_aug_2.png,0,0
augmented_images/cell1707_aug_0.png,0,0
augmented_images/cell1707_aug_1.png,0,0
augmented_images/cell1707_aug_2.png,0,0
augmented_images/cell0575_aug_0.png,0,0
augmented_images/cell0575_aug_1.png,0,0
augmented_images/cell0575_aug_2.png,0,0
augmented_images/cell2075_aug_0.png,0,0
augmented_images/cell2075_aug_1.png,0,0
augmented_images/cell2075_aug_2.png,0,0
augmented_images/cell1594_aug_0.png,0,0
augmented_images/cell1594_aug_1.png,0,0
augmented_images/cell1594_aug_2.png,0,0
augmented_images/cell0975_aug_0.png,0,0
augmented_images/cell0975_aug_1.png,0,0
augmented_images/cell0975_aug_2.png,0,0
augmented_images/cell0642_aug_0.png,1,0
augmented_images/cell0642_aug_1.png,1,0
augmented_images/cell0642_aug_2.png,1,0
augmented_images/cell0154_aug_0.png,0,0
augmented_images/cell0154_aug_1.png,0,0
augmented_images/cell0154_aug_2.png,0,0
augmented_images/cell2336_aug_0.png,0,0
augmented_images/cell2336_aug_1.png,0,0
augmented_images/cell2336_aug_2.png,0,0
augmented_images/cell1799_aug_0.png,0,0
augmented_images/cell1799_aug_1.png,0,0
augmented_images/cell1799_aug_2.png,0,0
augmented_images/cell1291_aug_0.png,0,0
augmented_images/cell1291_aug_1.png,0,0
augmented_images/cell1291_aug_2.png,0,0
augmented_images/cell1670_aug_0.png,1,1
augmented_images/cell1670_aug_1.png,1,1
augmented_images/cell1670_aug_2.png,1,1
augmented_images/cell1647_aug_0.png,1,1
augmented_images/cell1647_aug_1.png,1,1
augmented_images/cell1647_aug_2.png,1,1
augmented_images/cell0361_aug_0.png,1,0
augmented_images/cell0361_aug_1.png,1,0
augmented_images/cell0361_aug_2.png,1,0
augmented_images/cell1183_aug_0.png,0,0
augmented_images/cell1183_aug_1.png,0,0
augmented_images/cell1183_aug_2.png,0,0
augmented_images/cell0172_aug_0.png,0,0
augmented_images/cell0172_aug_1.png,0,0
augmented_images/cell0172_aug_2.png,0,0
augmented_images/cell1173_aug_0.png,0,0
augmented_images/cell1173_aug_1.png,0,0
augmented_images/cell1173_aug_2.png,0,0
augmented_images/cell1338_aug_0.png,0,0
augmented_images/cell1338_aug_1.png,0,0
augmented_images/cell1338_aug_2.png,0,0
augmented_images/cell2263_aug_0.png,0,0
augmented_images/cell2263_aug_1.png,0,0
augmented_images/cell2263_aug_2.png,0,0
augmented_images/cell1402_aug_0.png,0,0
augmented_images/cell1402_aug_1.png,0,0
augmented_images/cell1402_aug_2.png,0,0
augmented_images/cell2231_aug_0.png,0,0
augmented_images/cell2231_aug_1.png,0,0
augmented_images/cell2231_aug_2.png,0,0
augmented_images/cell2109_aug_0.png,0,0
augmented_images/cell2109_aug_1.png,0,0
augmented_images/cell2109_aug_2.png,0,0
augmented_images/cell0203_aug_0.png,0,1
augmented_images/cell0203_aug_1.png,0,1
augmented_images/cell0203_aug_2.png,0,1
augmented_images/cell1847_aug_0.png,0,0
augmented_images/cell1847_aug_1.png,0,0
augmented_images/cell1847_aug_2.png,0,0
augmented_images/cell2414_aug_0.png,0,0
augmented_images/cell2414_aug_1.png,0,0
augmented_images/cell2414_aug_2.png,0,0
augmented_images/cell1055_aug_0.png,0,0
augmented_images/cell1055_aug_1.png,0,0
augmented_images/cell1055_aug_2.png,0,0
augmented_images/cell2327_aug_0.png,0,0
augmented_images/cell2327_aug_1.png,0,0
augmented_images/cell2327_aug_2.png,0,0
augmented_images/cell1836_aug_0.png,0,0
augmented_images/cell1836_aug_1.png,0,0
augmented_images/cell1836_aug_2.png,0,0
augmented_images/cell1713_aug_0.png,0,0
augmented_images/cell1713_aug_1.png,0,0
augmented_images/cell1713_aug_2.png,0,0
augmented_images/cell0579_aug_0.png,1,0
augmented_images/cell0579_aug_1.png,1,0
augmented_images/cell0579_aug_2.png,1,0
augmented_images/cell1343_aug_0.png,0,0
augmented_images/cell1343_aug_1.png,0,0
augmented_images/cell1343_aug_2.png,0,0
augmented_images/cell1223_aug_0.png,0,0
augmented_images/cell1223_aug_1.png,0,0
augmented_images/cell1223_aug_2.png,0,0
augmented_images/cell0233_aug_0.png,0,0
augmented_images/cell0233_aug_1.png,0,0
augmented_images/cell0233_aug_2.png,0,0
augmented_images/cell0152_aug_0.png,0,0
augmented_images/cell0152_aug_1.png,0,0
augmented_images/cell0152_aug_2.png,0,0
augmented_images/cell1266_aug_0.png,0,0
augmented_images/cell1266_aug_1.png,0,0
augmented_images/cell1266_aug_2.png,0,0
augmented_images/cell2552_aug_0.png,0,0
augmented_images/cell2552_aug_1.png,0,0
augmented_images/cell2552_aug_2.png,0,0
augmented_images/cell2030_aug_0.png,0,0
augmented_images/cell2030_aug_1.png,0,0
augmented_images/cell2030_aug_2.png,0,0
augmented_images/cell1998_aug_0.png,0,0
augmented_images/cell1998_aug_1.png,0,0
augmented_images/cell1998_aug_2.png,0,0
augmented_images/cell0792_aug_0.png,1,0
augmented_images/cell0792_aug_1.png,1,0
augmented_images/cell0792_aug_2.png,1,0
augmented_images/cell2442_aug_0.png,0,0
augmented_images/cell2442_aug_1.png,0,0
augmented_images/cell2442_aug_2.png,0,0
augmented_images/cell0096_aug_0.png,0,0
augmented_images/cell0096_aug_1.png,0,0
augmented_images/cell0096_aug_2.png,0,0
augmented_images/cell0078_aug_0.png,1,0
augmented_images/cell0078_aug_1.png,1,0
augmented_images/cell0078_aug_2.png,1,0
augmented_images/cell1886_aug_0.png,0,0
augmented_images/cell1886_aug_1.png,0,0
augmented_images/cell1886_aug_2.png,0,0
augmented_images/cell0651_aug_0.png,0,0
augmented_images/cell0651_aug_1.png,0,0
augmented_images/cell0651_aug_2.png,0,0
augmented_images/cell1233_aug_0.png,0,0
augmented_images/cell1233_aug_1.png,0,0
augmented_images/cell1233_aug_2.png,0,0
augmented_images/cell1633_aug_0.png,1,1
augmented_images/cell1633_aug_1.png,1,1
augmented_images/cell1633_aug_2.png,1,1
augmented_images/cell1718_aug_0.png,0,0
augmented_images/cell1718_aug_1.png,0,0
augmented_images/cell1718_aug_2.png,0,0
augmented_images/cell2097_aug_0.png,0,0
augmented_images/cell2097_aug_1.png,0,0
augmented_images/cell2097_aug_2.png,0,0
augmented_images/cell0808_aug_0.png,0,0
augmented_images/cell0808_aug_1.png,0,0
augmented_images/cell0808_aug_2.png,0,0
augmented_images/cell2494_aug_0.png,0,0
augmented_images/cell2494_aug_1.png,0,0
augmented_images/cell2494_aug_2.png,0,0
augmented_images/cell2243_aug_0.png,0,0
augmented_images/cell2243_aug_1.png,0,0
augmented_images/cell2243_aug_2.png,0,0
augmented_images/cell0949_aug_0.png,0,0
augmented_images/cell0949_aug_1.png,0,0
augmented_images/cell0949_aug_2.png,0,0
augmented_images/cell2591_aug_0.png,0,0
augmented_images/cell2591_aug_1.png,0,0
augmented_images/cell2591_aug_2.png,0,0
augmented_images/cell0753_aug_0.png,0,0
augmented_images/cell0753_aug_1.png,0,0
augmented_images/cell0753_aug_2.png,0,0
augmented_images/cell1306_aug_0.png,1,0
augmented_images/cell1306_aug_1.png,1,0
augmented_images/cell1306_aug_2.png,1,0
augmented_images/cell0894_aug_0.png,0,0
augmented_images/cell0894_aug_1.png,0,0
augmented_images/cell0894_aug_2.png,0,0
augmented_images/cell1601_aug_0.png,0,0
augmented_images/cell1601_aug_1.png,0,0
augmented_images/cell1601_aug_2.png,0,0
augmented_images/cell1607_aug_0.png,0,0
augmented_images/cell1607_aug_1.png,0,0
augmented_images/cell1607_aug_2.png,0,0
augmented_images/cell0891_aug_0.png,1,0
augmented_images/cell0891_aug_1.png,1,0
augmented_images/cell0891_aug_2.png,1,0
augmented_images/cell0003_aug_0.png,1,0
augmented_images/cell0003_aug_1.png,1,0
augmented_images/cell0003_aug_2.png,1,0
augmented_images/cell0441_aug_0.png,1,1
augmented_images/cell0441_aug_1.png,1,1
augmented_images/cell0441_aug_2.png,1,1
augmented_images/cell0755_aug_0.png,0,0
augmented_images/cell0755_aug_1.png,0,0
augmented_images/cell0755_aug_2.png,0,0
augmented_images/cell2342_aug_0.png,0,0
augmented_images/cell2342_aug_1.png,0,0
augmented_images/cell2342_aug_2.png,0,0
augmented_images/cell1084_aug_0.png,0,0
augmented_images/cell1084_aug_1.png,0,0
augmented_images/cell1084_aug_2.png,0,0
augmented_images/cell2267_aug_0.png,0,0
augmented_images/cell2267_aug_1.png,0,0
augmented_images/cell2267_aug_2.png,0,0
augmented_images/cell0817_aug_0.png,1,0
augmented_images/cell0817_aug_1.png,1,0
augmented_images/cell0817_aug_2.png,1,0
augmented_images/cell1224_aug_0.png,0,0
augmented_images/cell1224_aug_1.png,0,0
augmented_images/cell1224_aug_2.png,0,0
augmented_images/cell2132_aug_0.png,0,0
augmented_images/cell2132_aug_1.png,0,0
augmented_images/cell2132_aug_2.png,0,0
augmented_images/cell1250_aug_0.png,0,0
augmented_images/cell1250_aug_1.png,0,0
augmented_images/cell1250_aug_2.png,0,0
augmented_images/cell1445_aug_0.png,0,0
augmented_images/cell1445_aug_1.png,0,0
augmented_images/cell1445_aug_2.png,0,0
augmented_images/cell1694_aug_0.png,0,0
augmented_images/cell1694_aug_1.png,0,0
augmented_images/cell1694_aug_2.png,0,0
augmented_images/cell1193_aug_0.png,0,0
augmented_images/cell1193_aug_1.png,0,0
augmented_images/cell1193_aug_2.png,0,0
augmented_images/cell0398_aug_0.png,1,0
augmented_images/cell0398_aug_1.png,1,0
augmented_images/cell0398_aug_2.png,1,0
augmented_images/cell1976_aug_0.png,0,1
augmented_images/cell1976_aug_1.png,0,1
augmented_images/cell1976_aug_2.png,0,1
augmented_images/cell2320_aug_0.png,0,0
augmented_images/cell2320_aug_1.png,0,0
augmented_images/cell2320_aug_2.png,0,0
augmented_images/cell1750_aug_0.png,0,0
augmented_images/cell1750_aug_1.png,0,0
augmented_images/cell1750_aug_2.png,0,0
augmented_images/cell1710_aug_0.png,0,0
augmented_images/cell1710_aug_1.png,0,0
augmented_images/cell1710_aug_2.png,0,0
augmented_images/cell1974_aug_0.png,0,0
augmented_images/cell1974_aug_1.png,0,0
augmented_images/cell1974_aug_2.png,0,0
augmented_images/cell1372_aug_0.png,0,0
augmented_images/cell1372_aug_1.png,0,0
augmented_images/cell1372_aug_2.png,0,0
augmented_images/cell2272_aug_0.png,0,0
augmented_images/cell2272_aug_1.png,0,0
augmented_images/cell2272_aug_2.png,0,0
augmented_images/cell1655_aug_0.png,1,1
augmented_images/cell1655_aug_1.png,1,1
augmented_images/cell1655_aug_2.png,1,1
augmented_images/cell0607_aug_0.png,1,0
augmented_images/cell0607_aug_1.png,1,0
augmented_images/cell0607_aug_2.png,1,0
augmented_images/cell2466_aug_0.png,0,0
augmented_images/cell2466_aug_1.png,0,0
augmented_images/cell2466_aug_2.png,0,0
augmented_images/cell1116_aug_0.png,0,0
augmented_images/cell1116_aug_1.png,0,0
augmented_images/cell1116_aug_2.png,0,0
augmented_images/cell0402_aug_0.png,1,1
augmented_images/cell0402_aug_1.png,1,1
augmented_images/cell0402_aug_2.png,1,1
augmented_images/cell1653_aug_0.png,1,1
augmented_images/cell1653_aug_1.png,1,1
augmented_images/cell1653_aug_2.png,1,1
augmented_images/cell2321_aug_0.png,0,0
augmented_images/cell2321_aug_1.png,0,0
augmented_images/cell2321_aug_2.png,0,0
augmented_images/cell2174_aug_0.png,0,0
augmented_images/cell2174_aug_1.png,0,0
augmented_images/cell2174_aug_2.png,0,0
augmented_images/cell0865_aug_0.png,1,0
augmented_images/cell0865_aug_1.png,1,0
augmented_images/cell0865_aug_2.png,1,0
augmented_images/cell1078_aug_0.png,0,0
augmented_images/cell1078_aug_1.png,0,0
augmented_images/cell1078_aug_2.png,0,0
augmented_images/cell0149_aug_0.png,0,0
augmented_images/cell0149_aug_1.png,0,0
augmented_images/cell0149_aug_2.png,0,0
augmented_images/cell1686_aug_0.png,0,0
augmented_images/cell1686_aug_1.png,0,0
augmented_images/cell1686_aug_2.png,0,0
augmented_images/cell1881_aug_0.png,0,0
